,Unnamed: 0,Age,Gender,Occupation,Days_Indoors,Growing_Stress,Quarantine_Frustrations,Changes_Habits,Mental_Health_History,Weight_Change,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
25,54,30-Above,Male,Others,More than 2 months,Yes,No,Yes,No,Yes,High,No,Yes,No
26,296,25-30,Female,Corporate,31-60 days,No,Yes,Yes,Yes,Yes,Medium,Yes,Yes,Yes
27,474,25-30,Female,Others,More than 2 months,Yes,Yes,Yes,No,Yes,Medium,Yes,No,No
28,761,20-25,Female,Student,Go out Every day,Yes,Yes,No,Yes,Yes,Medium,Yes,No,No
29,236,16-20,Female,Others,31-60 days,Yes,Yes,No,Yes,No,Low,No,Yes,No
30,608,30-Above,Male,Business,Go out Every day,Yes,No,Yes,Yes,Yes,High,Yes,Yes,Yes
31,222,16-20,Male,Corporate,More than 2 months,Yes,Yes,Yes,Yes,Yes,Low,No,No,Yes
32,428,30-Above,Female,Student,More than 2 months,No,Yes,Yes,Yes,Yes,Medium,No,Yes,No
33,570,25-30,Male,Housewife,Go out Every day,No,No,Yes,No,Yes,Low,Yes,No,Yes
34,283,16-20,Male,Student,31-60 days,No,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
35,625,25-30,Female,Others,15-30 days,No,No,Yes,Yes,Yes,Low,Yes,Yes,Yes
36,503,20-25,Male,Housewife,1-14 days,No,No,Yes,Yes,No,Low,Yes,Yes,Yes
37,695,25-30,Female,Student,1-14 days,Yes,No,No,Yes,Yes,High,No,Yes,Yes
38,622,30-Above,Male,Housewife,Go out Every day,Yes,No,No,No,Yes,High,Yes,No,Yes
39,79,30-Above,Male,Business,31-60 days,Yes,Yes,Yes,No,Yes,Medium,Yes,Yes,Yes
40,258,16-20,Female,Corporate,31-60 days,No,Yes,No,Yes,Yes,High,No,No,Yes
41,572,25-30,Female,Others,More than 2 months,No,Yes,No,Yes,Yes,High,Yes,Yes,No
42,437,25-30,Female,Corporate,More than 2 months,No,Yes,Yes,No,Yes,High,No,Yes,No
43,803,16-20,Male,Business,More than 2 months,Yes,Yes,Yes,Yes,Yes,Low,No,No,Yes
44,180,30-Above,Female,Corporate,1-14 days,Yes,Yes,Yes,No,Yes,Medium,No,Yes,No
45,60,16-20,Female,Housewife,Go out Every day,No,Yes,Yes,Yes,Yes,Low,No,Yes,No
46,193,30-Above,Male,Business,More than 2 months,Yes,Yes,No,Yes,No,Medium,Yes,No,Yes
47,618,25-30,Male,Housewife,1-14 days,Yes,Yes,Yes,Yes,Yes,Medium,Yes,No,Yes
48,321,25-30,Male,Housewife,15-30 days,Yes,No,Yes,Yes,No,Medium,No,Yes,No
49,5,25-30,Male,Housewife,More than 2 months,No,Yes,Yes,Yes,Yes,Medium,No,Yes,Yes
50,817,20-25,Male,Student,More than 2 months,Yes,Yes,Yes,No,Yes,Medium,Yes,Yes,Yes
51,417,25-30,Male,Corporate,More than 2 months,Yes,No,Yes,No,Yes,Medium,No,No,Yes
52,403,25-30,Female,Corporate,1-14 days,Yes,No,Yes,Yes,Yes,Low,No,Yes,No
53,293,30-Above,Female,Corporate,15-30 days,Yes,Yes,Yes,Yes,Yes,Low,No,No,Yes
54,242,30-Above,Male,Student,31-60 days,Yes,Yes,No,No,No,High,Yes,Yes,Yes
55,118,16-20,Male,Others,More than 2 months,Yes,No,No,Yes,Yes,Low,Yes,No,No
56,497,20-25,Male,Others,1-14 days,Yes,Yes,Yes,Yes,Yes,Low,No,No,Yes
57,787,30-Above,Female,Student,More than 2 months,Yes,Yes,Yes,No,No,Medium,Yes,No,No
58,134,16-20,Male,Housewife,More than 2 months,Yes,Yes,No,No,No,Low,Yes,Yes,No
59,68,20-25,Male,Housewife,Go out Every day,Yes,Yes,No,Yes,No,High,Yes,No,Yes
60,580,20-25,Female,Housewife,31-60 days,Yes,Yes,Yes,No,Yes,High,Yes,Yes,Yes
61,477,25-30,Male,Others,Go out Every day,No,Yes,No,Yes,No,Medium,No,Yes,Yes
62,637,20-25,Male,Student,31-60 days,No,Yes,Yes,No,No,Medium,Yes,Yes,Yes
63,21,16-20,Male,Housewife,15-30 days,No,Yes,No,Yes,No,High,No,Yes,No
64,711,25-30,Female,Business,1-14 days,Yes,Yes,Yes,No,Yes,Medium,Yes,Yes,Yes
65,530,16-20,Male,Student,1-14 days,Yes,Yes,Yes,No,Yes,Medium,No,No,Yes
66,687,30-Above,Male,Student,15-30 days,Yes,No,Yes,Yes,Yes,High,No,Yes,No
67,364,25-30,Male,Others,31-60 days,No,Yes,Yes,Yes,No,Low,Yes,No,Yes
68,375,25-30,Male,Others,15-30 days,No,No,Yes,No,No,High,No,Yes,No
69,765,16-20,Female,Others,15-30 days,Yes,Yes,No,Yes,No,Low,No,No,Yes
70,467,30-Above,Male,Business,15-30 days,No,Yes,Yes,No,Yes,High,No,Yes,Yes
71,813,25-30,Male,Student,31-60 days,Yes,No,Yes,Yes,Yes,High,Yes,Yes,Yes
72,411,25-30,Female,Student,Go out Every day,Yes,No,Yes,No,Yes,Low,No,Yes,Yes
73,381,30-Above,Male,Corporate,31-60 days,Yes,Yes,No,Yes,Yes,Medium,No,No,Yes
74,224,20-25,Male,Corporate,Go out Every day,No,Yes,Yes,Yes,Yes,Low,No,No,No
75,291,30-Above,Female,Others,1-14 days,Yes,Yes,Yes,Yes,Yes,Medium,Yes,Yes,Yes
76,142,25-30,Male,Housewife,More than 2 months,Yes,No,Yes,Yes,Yes,Medium,Yes,Yes,Yes
77,286,20-25,Male,Business,15-30 days,Yes,No,Yes,No,Yes,High,Yes,No,Yes
78,150,25-30,Male,Others,31-60 days,No,Yes,Yes,Yes,No,Medium,No,No,No
79,92,30-Above,Female,Housewife,1-14 days,Yes,Yes,Yes,No,No,Low,Yes,Yes,No
80,47,25-30,Female,Student,More than 2 months,Yes,No,No,Yes,Yes,Medium,No,No,Yes
81,712,25-30,Female,Business,1-14 days,Yes,No,Yes,No,Yes,Medium,Yes,Yes,Yes
82,335,16-20,Female,Business,1-14 days,Yes,Yes,Yes,Yes,Yes,High,Yes,Yes,Yes
83,161,20-25,Male,Housewife,Go out Every day,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,Yes
84,554,16-20,Female,Housewife,Go out Every day,Yes,Yes,Yes,No,No,High,No,Yes,Yes
85,683,30-Above,Male,Others,31-60 days,No,Yes,No,Yes,No,High,No,No,No
86,419,25-30,Female,Student,Go out Every day,No,No,No,Yes,Yes,Low,Yes,Yes,Yes
87,172,30-Above,Female,Housewife,1-14 days,Yes,Yes,Yes,Yes,Yes,High,No,No,Yes
88,302,20-25,Female,Housewife,More than 2 months,Yes,No,Yes,Yes,Yes,Medium,Yes,No,No
89,516,30-Above,Female,Student,15-30 days,No,No,Yes,No,Yes,Medium,Yes,Yes,Yes
90,412,30-Above,Male,Housewife,Go out Every day,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
91,243,20-25,Male,Corporate,1-14 days,Yes,Yes,Yes,Yes,Yes,Low,No,No,Yes
92,612,20-25,Male,Housewife,More than 2 months,No,Yes,No,Yes,Yes,High,Yes,No,No
93,429,30-Above,Male,Student,15-30 days,Yes,Yes,Yes,Yes,No,Medium,No,Yes,Yes
94,171,20-25,Male,Corporate,More than 2 months,Yes,Yes,Yes,Yes,Yes,Medium,No,No,Yes
95,768,20-25,Female,Student,Go out Every day,Yes,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
96,89,30-Above,Female,Business,15-30 days,Yes,Yes,Yes,No,Yes,High,Yes,Yes,Yes
97,359,16-20,Female,Corporate,31-60 days,Yes,No,No,Yes,Yes,Medium,Yes,Yes,No
98,551,16-20,Male,Business,More than 2 months,No,Yes,Yes,No,No,High,Yes,No,Yes
99,312,16-20,Male,Corporate,31-60 days,Yes,No,Yes,Yes,Yes,High,No,No,Yes
100,430,30-Above,Female,Corporate,1-14 days,No,Yes,No,Yes,Yes,High,Yes,Yes,Yes
101,318,25-30,Female,Housewife,Go out Every day,No,No,No,No,Yes,High,No,Yes,Yes
102,299,25-30,Female,Business,Go out Every day,No,Yes,No,No,Yes,Medium,Yes,No,Yes
103,606,16-20,Female,Housewife,1-14 days,Yes,Yes,Yes,Yes,No,Medium,No,No,Yes
104,378,25-30,Female,Corporate,1-14 days,Yes,No,Yes,No,Yes,High,No,No,Yes
105,749,16-20,Female,Student,31-60 days,Yes,Yes,Yes,Yes,No,Low,No,No,Yes
106,383,20-25,Male,Corporate,31-60 days,No,No,No,No,Yes,Medium,Yes,Yes,Yes
107,501,20-25,Female,Housewife,Go out Every day,Yes,Yes,Yes,Yes,No,Medium,Yes,Yes,Yes
108,201,25-30,Male,Student,1-14 days,Yes,Yes,Yes,Yes,Yes,High,Yes,No,No
109,267,30-Above,Male,Student,15-30 days,No,No,Yes,Yes,Yes,Low,No,Yes,Yes
110,361,25-30,Female,Others,15-30 days,Yes,Yes,No,No,No,Low,Yes,Yes,Yes
111,199,20-25,Female,Others,31-60 days,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,No
112,263,30-Above,Male,Corporate,1-14 days,No,No,Yes,No,No,Medium,Yes,No,Yes
113,346,25-30,Male,Student,15-30 days,No,Yes,Yes,Yes,Yes,High,No,No,No
114,550,30-Above,Female,Student,More than 2 months,No,No,No,No,No,Low,Yes,No,Yes
115,347,25-30,Female,Student,1-14 days,Yes,Yes,No,No,Yes,Medium,Yes,Yes,Yes
116,600,30-Above,Female,Housewife,More than 2 months,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
117,433,16-20,Female,Housewife,Go out Every day,Yes,Yes,Yes,No,Yes,Low,Yes,Yes,No
118,62,20-25,Female,Business,More than 2 months,No,No,Yes,Yes,No,Low,No,No,Yes
119,53,30-Above,Male,Others,31-60 days,No,Yes,No,Yes,Yes,Low,Yes,Yes,No
120,125,25-30,Female,Student,Go out Every day,Yes,Yes,Yes,Yes,Yes,Medium,Yes,Yes,Yes
121,38,25-30,Female,Others,31-60 days,Yes,Yes,Yes,Yes,No,High,Yes,Yes,No
122,91,16-20,Male,Housewife,1-14 days,No,Yes,No,Yes,No,Medium,No,Yes,No
123,782,25-30,Male,Housewife,More than 2 months,No,No,Yes,Yes,Yes,Medium,No,Yes,No
124,798,30-Above,Male,Corporate,15-30 days,No,Yes,No,Yes,Yes,Medium,No,Yes,No
125,795,25-30,Male,Student,Go out Every day,Yes,Yes,Yes,No,Yes,High,Yes,Yes,No
126,173,30-Above,Female,Business,Go out Every day,Yes,Yes,Yes,No,Yes,Low,No,Yes,No
127,80,25-30,Female,Housewife,1-14 days,Yes,Yes,No,Yes,No,Low,Yes,No,No
128,610,16-20,Male,Others,More than 2 months,Yes,Yes,Yes,Yes,Yes,High,Yes,No,Yes
129,313,30-Above,Female,Others,31-60 days,Yes,No,Yes,Yes,No,Low,Yes,No,Yes
130,646,30-Above,Male,Corporate,31-60 days,Yes,No,Yes,Yes,No,Medium,No,Yes,No
131,565,20-25,Female,Business,Go out Every day,No,Yes,Yes,Yes,Yes,Medium,No,Yes,No
132,539,25-30,Male,Corporate,15-30 days,No,Yes,Yes,No,Yes,High,No,Yes,No
133,641,30-Above,Male,Housewife,More than 2 months,Yes,No,Yes,Yes,Yes,High,Yes,No,No
134,690,16-20,Male,Student,Go out Every day,Yes,No,Yes,No,No,Medium,No,Yes,Yes
135,818,16-20,Male,Corporate,31-60 days,No,No,Yes,Yes,Yes,Medium,Yes,No,Yes
136,140,16-20,Female,Housewife,More than 2 months,No,Yes,No,Yes,Yes,Low,Yes,Yes,Yes
137,360,20-25,Male,Others,More than 2 months,Yes,Yes,Yes,Yes,No,Low,No,No,No
138,653,16-20,Male,Corporate,31-60 days,Yes,No,Yes,Yes,Yes,Medium,Yes,Yes,No
139,49,16-20,Female,Others,More than 2 months,No,No,Yes,No,Yes,Low,Yes,Yes,No
140,579,20-25,Male,Others,15-30 days,No,No,Yes,Yes,Yes,Low,Yes,Yes,Yes
141,155,30-Above,Male,Business,31-60 days,Yes,Yes,Yes,No,Yes,Low,Yes,Yes,No
142,264,25-30,Female,Business,Go out Every day,No,Yes,Yes,Yes,Yes,High,Yes,Yes,No
143,810,25-30,Male,Student,Go out Every day,Yes,No,Yes,No,Yes,High,No,Yes,No
144,338,16-20,Male,Corporate,15-30 days,No,No,Yes,No,Yes,High,No,Yes,Yes
145,413,30-Above,Male,Corporate,1-14 days,No,Yes,Yes,Yes,Yes,Medium,Yes,No,Yes
146,402,25-30,Female,Corporate,Go out Every day,No,No,Yes,Yes,Yes,Medium,No,No,Yes
147,356,16-20,Male,Others,15-30 days,Yes,Yes,Yes,Yes,No,Medium,No,Yes,No
148,440,30-Above,Female,Business,15-30 days,Yes,Yes,Yes,Yes,Yes,Medium,No,No,Yes
149,766,25-30,Male,Student,1-14 days,No,Yes,Yes,Yes,Yes,High,Yes,Yes,No
150,699,30-Above,Female,Others,31-60 days,Yes,Yes,Yes,Yes,No,Medium,Yes,Yes,Yes
151,75,20-25,Female,Business,31-60 days,Yes,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
152,133,30-Above,Male,Housewife,31-60 days,Yes,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
153,65,30-Above,Male,Business,More than 2 months,Yes,No,Yes,Yes,Yes,Low,No,Yes,No
154,345,16-20,Male,Corporate,1-14 days,Yes,No,Yes,Yes,Yes,Low,No,No,Yes
155,33,20-25,Female,Business,15-30 days,Yes,Yes,No,No,No,Low,No,No,No
156,24,20-25,Female,Business,More than 2 months,Yes,No,Yes,No,Yes,Medium,Yes,Yes,No
157,123,30-Above,Male,Others,More than 2 months,No,No,No,No,No,High,No,Yes,No
158,316,16-20,Male,Housewife,1-14 days,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,No
159,253,20-25,Male,Business,15-30 days,Yes,No,No,Yes,No,Low,No,Yes,No
160,718,16-20,Male,Corporate,Go out Every day,No,Yes,Yes,No,No,Low,Yes,Yes,Yes
161,59,20-25,Male,Student,31-60 days,Yes,No,No,Yes,Yes,Low,Yes,Yes,Yes
162,490,20-25,Male,Others,1-14 days,Yes,Yes,Yes,No,Yes,Low,Yes,No,Yes
163,239,25-30,Male,Business,More than 2 months,Yes,Yes,Yes,Yes,Yes,Medium,Yes,No,No
164,181,25-30,Female,Others,More than 2 months,Yes,Yes,No,Yes,No,Low,No,Yes,No
165,654,20-25,Male,Business,Go out Every day,Yes,Yes,No,Yes,Yes,Medium,No,Yes,Yes
166,390,30-Above,Male,Corporate,1-14 days,No,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
167,446,16-20,Male,Corporate,1-14 days,Yes,Yes,Yes,No,Yes,Low,No,Yes,No
168,473,25-30,Male,Student,Go out Every day,Yes,Yes,No,Yes,Yes,High,Yes,Yes,Yes
169,113,20-25,Male,Student,1-14 days,Yes,Yes,Yes,No,No,Medium,No,Yes,Yes
170,644,20-25,Female,Corporate,31-60 days,Yes,No,No,Yes,No,Medium,Yes,No,Yes
171,591,20-25,Male,Housewife,Go out Every day,Yes,Yes,No,Yes,Yes,Low,Yes,Yes,No
172,745,16-20,Male,Corporate,Go out Every day,Yes,No,Yes,Yes,Yes,High,Yes,Yes,Yes
173,217,16-20,Male,Student,15-30 days,Yes,Yes,No,No,Yes,Low,No,No,Yes
174,160,16-20,Male,Corporate,1-14 days,Yes,Yes,No,Yes,Yes,Medium,Yes,Yes,Yes
175,754,20-25,Female,Student,31-60 days,Yes,Yes,Yes,Yes,Yes,Low,Yes,Yes,No
176,58,30-Above,Male,Others,1-14 days,No,Yes,No,Yes,Yes,Low,No,No,No
177,684,16-20,Female,Business,Go out Every day,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
178,95,16-20,Female,Housewife,31-60 days,Yes,Yes,No,Yes,Yes,High,No,Yes,Yes
179,74,25-30,Female,Housewife,15-30 days,No,Yes,Yes,No,Yes,High,Yes,No,No
180,659,16-20,Male,Corporate,Go out Every day,No,Yes,No,Yes,Yes,Low,Yes,No,Yes
181,450,30-Above,Female,Business,31-60 days,Yes,Yes,No,Yes,Yes,Low,No,Yes,Yes
182,164,20-25,Female,Housewife,1-14 days,Yes,Yes,Yes,No,No,High,Yes,No,No
183,796,20-25,Male,Others,Go out Every day,Yes,No,Yes,No,Yes,Medium,Yes,No,Yes
184,277,25-30,Female,Corporate,31-60 days,Yes,Yes,Yes,Yes,Yes,Medium,Yes,No,No
185,209,30-Above,Female,Business,31-60 days,No,No,Yes,Yes,No,Low,Yes,Yes,Yes
186,463,20-25,Male,Housewife,15-30 days,Yes,Yes,Yes,Yes,Yes,High,No,No,Yes
187,110,16-20,Male,Others,1-14 days,No,Yes,Yes,Yes,Yes,High,No,No,Yes
188,746,16-20,Male,Corporate,31-60 days,Yes,Yes,Yes,No,Yes,High,No,No,Yes
189,472,30-Above,Female,Corporate,More than 2 months,No,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
190,524,25-30,Male,Corporate,1-14 days,Yes,No,No,No,Yes,Medium,No,No,No
191,235,30-Above,Male,Student,31-60 days,No,Yes,Yes,Yes,Yes,High,No,No,Yes
192,327,25-30,Male,Corporate,Go out Every day,Yes,Yes,Yes,No,No,High,No,No,Yes
193,288,25-30,Female,Business,31-60 days,Yes,No,No,Yes,Yes,High,No,No,No
194,668,25-30,Male,Student,1-14 days,Yes,No,Yes,Yes,No,Medium,No,No,No
195,370,20-25,Male,Corporate,Go out Every day,Yes,Yes,Yes,Yes,No,Low,No,Yes,Yes
196,708,16-20,Female,Student,15-30 days,No,Yes,Yes,No,Yes,Low,No,Yes,Yes
197,126,30-Above,Female,Student,1-14 days,Yes,Yes,Yes,No,No,Low,Yes,No,Yes
198,230,16-20,Female,Housewife,1-14 days,Yes,Yes,Yes,Yes,No,High,Yes,Yes,Yes
199,518,20-25,Female,Others,More than 2 months,No,No,No,Yes,No,High,No,No,Yes
200,246,25-30,Male,Business,Go out Every day,No,Yes,Yes,No,Yes,Medium,Yes,Yes,Yes
201,32,25-30,Female,Business,1-14 days,Yes,No,No,No,Yes,Medium,No,No,Yes
202,382,30-Above,Female,Others,1-14 days,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,No
203,807,16-20,Female,Student,More than 2 months,Yes,Yes,Yes,Yes,Yes,High,No,Yes,No
204,626,20-25,Male,Student,31-60 days,Yes,Yes,Yes,No,No,Low,Yes,Yes,Yes
205,100,25-30,Female,Business,More than 2 months,Yes,Yes,No,Yes,No,Medium,No,Yes,Yes
206,135,30-Above,Male,Student,Go out Every day,Yes,Yes,Yes,No,No,Medium,Yes,Yes,Yes
207,10,16-20,Male,Others,31-60 days,No,Yes,No,Yes,No,Low,No,Yes,Yes
208,543,16-20,Male,Others,Go out Every day,Yes,Yes,Yes,No,No,Low,Yes,No,No
209,426,20-25,Male,Housewife,Go out Every day,No,Yes,Yes,No,No,High,No,Yes,Yes
210,700,20-25,Male,Corporate,1-14 days,No,Yes,Yes,No,Yes,Low,Yes,No,Yes
211,314,20-25,Female,Student,31-60 days,No,No,Yes,Yes,Yes,Medium,Yes,Yes,No
212,207,25-30,Male,Housewife,15-30 days,No,Yes,No,No,Yes,High,Yes,Yes,No
213,251,16-20,Male,Corporate,More than 2 months,Yes,No,Yes,Yes,Yes,Medium,No,Yes,No
214,84,30-Above,Female,Corporate,31-60 days,Yes,No,Yes,Yes,Yes,High,No,Yes,Yes
215,648,25-30,Female,Business,More than 2 months,Yes,Yes,Yes,No,Yes,Medium,No,No,Yes
216,29,30-Above,Female,Student,31-60 days,No,Yes,No,Yes,No,Low,No,No,Yes
217,573,20-25,Female,Others,1-14 days,Yes,Yes,No,Yes,No,Medium,No,No,Yes
218,330,25-30,Female,Others,More than 2 months,No,No,Yes,No,Yes,High,No,Yes,Yes
219,785,30-Above,Male,Housewife,31-60 days,Yes,Yes,Yes,No,Yes,High,No,No,Yes
220,394,30-Above,Male,Others,31-60 days,No,Yes,Yes,Yes,Yes,High,Yes,No,Yes
221,304,30-Above,Male,Others,Go out Every day,Yes,Yes,Yes,Yes,No,High,No,Yes,Yes
222,735,16-20,Male,Others,1-14 days,No,No,Yes,No,No,Medium,Yes,Yes,No
223,149,25-30,Female,Student,Go out Every day,Yes,Yes,Yes,Yes,Yes,High,Yes,Yes,No
224,663,30-Above,Male,Others,15-30 days,Yes,No,Yes,Yes,Yes,Low,Yes,Yes,No
225,686,16-20,Male,Business,31-60 days,No,No,No,No,Yes,Low,Yes,No,No
226,809,30-Above,Male,Business,15-30 days,Yes,No,Yes,Yes,Yes,High,No,No,No
227,577,30-Above,Male,Others,15-30 days,No,Yes,Yes,Yes,No,High,No,Yes,No
228,401,16-20,Male,Business,Go out Every day,Yes,No,No,Yes,Yes,Low,Yes,Yes,Yes
229,127,20-25,Female,Business,More than 2 months,Yes,No,Yes,Yes,No,Medium,Yes,Yes,No
230,261,16-20,Female,Corporate,31-60 days,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,Yes
231,526,20-25,Female,Corporate,31-60 days,Yes,Yes,Yes,Yes,Yes,Medium,Yes,Yes,No
232,93,20-25,Female,Housewife,15-30 days,Yes,No,Yes,Yes,Yes,Medium,No,Yes,No
233,459,20-25,Female,Housewife,31-60 days,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
234,478,25-30,Female,Housewife,More than 2 months,Yes,Yes,Yes,Yes,Yes,High,Yes,No,Yes
235,308,30-Above,Male,Corporate,1-14 days,No,Yes,Yes,Yes,No,Medium,No,Yes,Yes
236,52,16-20,Male,Others,More than 2 months,Yes,Yes,Yes,Yes,Yes,Low,Yes,No,No
237,655,30-Above,Female,Business,More than 2 months,No,No,Yes,Yes,Yes,High,Yes,Yes,No
238,585,25-30,Male,Housewife,1-14 days,Yes,No,Yes,Yes,Yes,Low,No,Yes,No
239,740,20-25,Male,Others,Go out Every day,No,Yes,Yes,Yes,No,High,No,Yes,Yes
240,73,16-20,Male,Corporate,31-60 days,No,Yes,Yes,Yes,No,Medium,No,No,Yes
241,558,30-Above,Female,Business,More than 2 months,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
242,367,20-25,Male,Business,1-14 days,Yes,Yes,Yes,No,Yes,Low,No,Yes,Yes
243,409,30-Above,Male,Others,Go out Every day,Yes,Yes,Yes,Yes,Yes,High,Yes,Yes,No
244,174,30-Above,Male,Housewife,1-14 days,No,Yes,No,Yes,Yes,Medium,Yes,Yes,No
245,328,30-Above,Female,Student,More than 2 months,Yes,Yes,Yes,No,Yes,Low,Yes,No,Yes
246,189,30-Above,Male,Others,Go out Every day,No,No,Yes,No,Yes,High,No,Yes,Yes
247,512,16-20,Male,Housewife,31-60 days,Yes,Yes,No,Yes,Yes,High,Yes,Yes,Yes
248,309,20-25,Female,Housewife,15-30 days,Yes,Yes,No,No,Yes,Low,No,Yes,Yes
249,64,30-Above,Male,Housewife,15-30 days,Yes,Yes,Yes,Yes,Yes,Low,No,Yes,No
250,369,30-Above,Male,Business,15-30 days,Yes,Yes,Yes,No,Yes,Medium,No,No,No
251,707,25-30,Male,Others,31-60 days,No,Yes,Yes,Yes,Yes,Low,No,Yes,Yes
252,322,16-20,Male,Student,15-30 days,Yes,Yes,Yes,Yes,No,Low,No,No,Yes
253,418,30-Above,Female,Others,More than 2 months,Yes,No,Yes,No,Yes,Medium,Yes,Yes,Yes
254,422,25-30,Female,Housewife,1-14 days,Yes,No,Yes,Yes,No,Low,No,No,Yes
255,7,25-30,Female,Student,1-14 days,Yes,No,Yes,Yes,Yes,High,No,No,Yes
256,613,20-25,Female,Others,31-60 days,Yes,Yes,Yes,No,No,Medium,No,Yes,Yes
257,69,25-30,Male,Housewife,31-60 days,Yes,Yes,No,Yes,Yes,Low,No,No,No
258,372,16-20,Female,Corporate,15-30 days,Yes,Yes,No,Yes,No,Medium,Yes,No,Yes
259,642,25-30,Male,Corporate,Go out Every day,No,No,No,No,Yes,Medium,Yes,Yes,Yes
260,460,16-20,Male,Housewife,31-60 days,No,Yes,Yes,Yes,Yes,Low,Yes,Yes,Yes
261,771,16-20,Female,Housewife,Go out Every day,No,Yes,No,No,No,Medium,No,No,Yes
262,469,25-30,Male,Business,1-14 days,No,Yes,No,No,Yes,Low,No,Yes,No
263,255,30-Above,Female,Others,31-60 days,Yes,Yes,No,Yes,Yes,Low,Yes,Yes,No
264,162,16-20,Female,Housewife,31-60 days,Yes,Yes,Yes,No,Yes,High,Yes,Yes,No
265,640,20-25,Male,Business,1-14 days,Yes,Yes,Yes,No,No,Medium,Yes,No,No
266,416,16-20,Female,Others,More than 2 months,Yes,Yes,Yes,Yes,No,Low,Yes,Yes,Yes
267,650,25-30,Male,Student,More than 2 months,Yes,Yes,Yes,No,Yes,Medium,Yes,No,No
268,320,30-Above,Female,Housewife,More than 2 months,No,Yes,Yes,No,Yes,High,No,No,Yes
269,86,20-25,Female,Student,Go out Every day,No,Yes,No,No,No,Low,No,Yes,Yes
270,265,16-20,Male,Housewife,15-30 days,Yes,Yes,Yes,Yes,Yes,High,No,Yes,Yes
